0,10,3.0
1,18,3.0
2,9,3.0
3,23,3.0
4,11,3.0
5,24,3.0
6,5,3.0
7,25,1.02999997139
8,6,3.0
9,8,3.0
10,13,3.0
11,7,3.0
12,19,3.0
13,12,3.0
